DGRP	sex	value
DGRP_502	F	45
DGRP_502	M	41
DGRP_502	M	38
DGRP_502	F	38
DGRP_502	F	31
DGRP_502	F	13
DGRP_502	M	45
DGRP_502	M	31
DGRP_502	F	45
DGRP_502	F	40
DGRP_502	F	24
DGRP_502	M	40
DGRP_502	M	38
DGRP_502	M	31
DGRP_502	F	38
DGRP_502	F	10
DGRP_502	M	45
DGRP_502	M	42
DGRP_502	F	49
DGRP_502	F	42
DGRP_502	F	35
DGRP_502	M	24
DGRP_502	M	21
DGRP_502	M	3
DGRP_502	F	40
DGRP_502	F	24
DGRP_502	F	18
DGRP_502	M	44
DGRP_502	M	21
DGRP_502	M	21
DGRP_502	F	18
DGRP_502	F	14
DGRP_502	F	14
DGRP_502	M	35
DGRP_502	M	14
DGRP_502	F	46
DGRP_502	F	43
DGRP_502	F	14
DGRP_502	M	53
DGRP_502	M	36
DGRP_502	M	14
DGRP_502	F	22
DGRP_502	F	16
DGRP_502	F	16
DGRP_502	M	42
DGRP_502	M	16
DGRP_502	M	14
DGRP_502	F	42
DGRP_502	F	28
DGRP_502	F	14
DGRP_502	M	32
DGRP_502	M	21
DGRP_502	M	3
DGRP_502	F	52
DGRP_502	F	40
DGRP_502	F	14
DGRP_502	M	38
DGRP_502	M	17
DGRP_502	F	35
DGRP_502	F	31
DGRP_502	F	31
DGRP_502	M	42
DGRP_502	M	34
DGRP_502	M	31
DGRP_502	F	41
DGRP_502	F	34
DGRP_502	F	19
DGRP_502	M	38
DGRP_502	M	38
DGRP_502	M	31
DGRP_502	F	33
DGRP_502	F	14
DGRP_502	M	31
DGRP_502	M	21
DGRP_502	F	24
DGRP_502	F	17
DGRP_502	F	3
DGRP_502	M	38
DGRP_502	M	32
DGRP_502	M	26
DGRP_502	F	34
DGRP_502	F	31
DGRP_502	F	31
DGRP_502	M	52
DGRP_502	M	33
DGRP_502	M	4
DGRP_502	F	34
DGRP_502	F	33
DGRP_502	F	24
DGRP_502	M	38
DGRP_502	M	17
DGRP_502	F	33
DGRP_502	F	31
DGRP_502	M	45
DGRP_502	M	18
DGRP_502	M	17
DGRP_502	F	52
DGRP_502	F	45
DGRP_502	F	45
DGRP_502	M	45
DGRP_502	M	33
DGRP_502	F	38
DGRP_502	F	19
DGRP_502	M	38
DGRP_502	M	21
DGRP_502	M	19
DGRP_502	F	42
DGRP_502	F	26
DGRP_502	F	4
DGRP_508	M	38
DGRP_508	M	33
DGRP_508	F	38
DGRP_508	F	35
DGRP_508	F	17
DGRP_508	M	26
DGRP_508	M	12
DGRP_508	F	38
DGRP_508	F	24
DGRP_508	F	5
DGRP_508	M	27
DGRP_508	M	17
DGRP_508	M	17
DGRP_508	F	38
DGRP_508	F	3
DGRP_508	F	3
DGRP_508	M	31
DGRP_508	M	17
DGRP_508	F	31
DGRP_508	F	20
DGRP_508	M	10
DGRP_508	M	10
DGRP_508	F	38
DGRP_508	F	38
DGRP_508	F	33
DGRP_508	M	35
DGRP_508	M	28
DGRP_508	F	38
DGRP_508	F	38
DGRP_508	F	28
DGRP_508	M	35
DGRP_508	M	17
DGRP_508	M	10
DGRP_508	F	38
DGRP_508	F	33
DGRP_508	M	31
DGRP_508	M	24
DGRP_508	F	39
DGRP_508	F	7
DGRP_508	F	3
DGRP_508	M	38
DGRP_508	M	31
DGRP_508	F	32
DGRP_508	F	31
DGRP_508	F	26
DGRP_508	M	34
DGRP_508	M	24
DGRP_508	M	10
DGRP_508	F	31
DGRP_508	F	28
DGRP_508	M	10
DGRP_508	M	3
DGRP_508	F	38
DGRP_508	F	31
DGRP_508	F	28
DGRP_508	M	42
DGRP_508	M	28
DGRP_508	M	17
DGRP_508	F	31
DGRP_508	F	27
DGRP_508	M	45
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	F	31
DGRP_508	F	31
DGRP_508	F	19
DGRP_508	M	33
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	F	32
DGRP_508	F	32
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	M	24
DGRP_508	F	31
DGRP_508	F	31
DGRP_508	F	26
DGRP_508	M	38
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	F	38
DGRP_508	F	31
DGRP_508	F	25
DGRP_508	M	38
DGRP_508	M	18
DGRP_508	M	14
DGRP_508	F	31
DGRP_508	F	31
DGRP_508	M	24
DGRP_508	M	17
DGRP_508	M	3
DGRP_508	F	31
DGRP_508	F	26
DGRP_508	F	24
DGRP_508	M	38
DGRP_508	M	31
DGRP_508	M	12
DGRP_508	F	40
DGRP_508	F	39
DGRP_508	F	31
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	M	27
DGRP_508	F	33
DGRP_508	F	32
DGRP_508	F	31
DGRP_508	M	35
DGRP_508	M	33
DGRP_508	M	21
DGRP_508	F	38
DGRP_508	F	31
DGRP_508	F	3
DGRP_508	M	31
DGRP_508	M	31
DGRP_508	M	12
DGRP_508	F	38
DGRP_508	F	32
DGRP_508	F	28
DGRP_508	M	24
DGRP_508	M	17
DGRP_508	F	27
DGRP_508	F	26
DGRP_508	F	10
DGRP_508	M	33
DGRP_508	F	38
DGRP_508	F	35
DGRP_508	F	34
DGRP_509	M	38
DGRP_509	M	31
DGRP_509	M	28
DGRP_509	F	35
DGRP_509	F	21
DGRP_509	F	6
DGRP_509	M	24
DGRP_509	M	3
DGRP_509	F	25
DGRP_509	F	4
DGRP_509	M	45
DGRP_509	M	35
DGRP_509	F	19
DGRP_509	F	14
DGRP_509	F	3
DGRP_509	M	38
DGRP_509	M	33
DGRP_509	M	10
DGRP_509	F	45
DGRP_509	F	24
DGRP_509	F	5
DGRP_509	M	38
DGRP_509	M	33
DGRP_509	M	24
DGRP_509	F	38
DGRP_509	F	38
DGRP_509	F	32
DGRP_509	M	38
DGRP_509	M	31
DGRP_509	F	45
DGRP_509	F	34
DGRP_509	F	24
DGRP_509	M	39
DGRP_509	M	14
DGRP_509	F	40
DGRP_509	F	17
DGRP_509	F	5
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	F	38
DGRP_509	F	38
DGRP_509	F	38
DGRP_509	M	45
DGRP_509	M	40
DGRP_509	M	38
DGRP_509	F	45
DGRP_509	F	42
DGRP_509	F	38
DGRP_509	M	49
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	F	19
DGRP_509	F	7
DGRP_509	F	3
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	M	31
DGRP_509	F	38
DGRP_509	F	35
DGRP_509	F	31
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	F	38
DGRP_509	F	35
DGRP_509	F	18
DGRP_509	M	40
DGRP_509	M	35
DGRP_509	M	31
DGRP_509	F	38
DGRP_509	F	38
DGRP_509	F	10
DGRP_509	M	38
DGRP_509	M	31
DGRP_509	M	31
DGRP_509	F	19
DGRP_509	F	4
DGRP_509	F	3
DGRP_509	M	41
DGRP_509	M	31
DGRP_509	M	31
DGRP_509	F	31
DGRP_509	F	31
DGRP_509	F	7
DGRP_509	M	45
DGRP_509	M	31
DGRP_509	M	31
DGRP_509	F	32
DGRP_509	F	26
DGRP_509	F	3
DGRP_509	M	31
DGRP_509	M	31
DGRP_509	F	42
DGRP_509	F	36
DGRP_509	F	36
DGRP_509	M	45
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	F	42
DGRP_509	F	40
DGRP_509	F	38
DGRP_509	M	40
DGRP_509	M	40
DGRP_509	M	24
DGRP_509	F	24
DGRP_509	F	7
DGRP_509	F	3
DGRP_509	M	40
DGRP_509	M	24
DGRP_509	M	10
DGRP_509	F	42
DGRP_509	F	38
DGRP_509	F	25
DGRP_509	M	38
DGRP_509	M	38
DGRP_509	M	31
DGRP_509	F	42
DGRP_509	F	41
DGRP_509	F	31
DGRP_509	M	38
DGRP_509	M	35
DGRP_509	M	34
DGRP_509	F	40
DGRP_509	F	35
DGRP_509	F	28
DGRP_509	M	41
DGRP_509	M	28
DGRP_509	M	10
DGRP_509	F	45
DGRP_509	F	34
DGRP_509	F	6
DGRP_513	M	31
DGRP_513	M	31
DGRP_513	M	31
DGRP_513	F	31
DGRP_513	F	17
DGRP_513	M	31
DGRP_513	M	21
DGRP_513	M	21
DGRP_513	F	31
DGRP_513	F	31
DGRP_513	F	26
DGRP_513	M	24
DGRP_513	M	20
DGRP_513	F	31
DGRP_513	F	26
DGRP_513	F	17
DGRP_513	M	31
DGRP_513	M	28
DGRP_513	M	7
DGRP_513	F	45
DGRP_513	F	7
DGRP_513	M	24
DGRP_513	M	17
DGRP_513	F	38
DGRP_513	F	27
DGRP_513	F	3
DGRP_513	M	37
DGRP_513	M	35
DGRP_513	M	29
DGRP_513	F	39
DGRP_513	F	25
DGRP_513	F	23
DGRP_513	M	49
DGRP_513	M	23
DGRP_513	M	14
DGRP_513	F	28
DGRP_513	F	8
DGRP_513	M	32
DGRP_513	M	23
DGRP_513	F	31
DGRP_513	F	23
DGRP_513	M	30
DGRP_513	M	28
DGRP_513	M	25
DGRP_513	F	39
DGRP_513	F	35
DGRP_513	F	35
DGRP_513	M	28
DGRP_513	M	28
DGRP_513	M	7
DGRP_513	F	35
DGRP_513	F	32
DGRP_513	M	28
DGRP_513	M	28
DGRP_513	M	25
DGRP_513	F	30
DGRP_513	F	28
DGRP_513	F	25
DGRP_513	M	29
DGRP_513	M	14
DGRP_513	F	39
DGRP_513	F	35
DGRP_513	F	30
DGRP_513	M	31
DGRP_513	M	31
DGRP_513	M	19
DGRP_513	F	42
DGRP_513	F	18
DGRP_513	M	42
DGRP_513	M	32
DGRP_513	M	21
DGRP_513	F	42
DGRP_513	F	42
DGRP_513	F	40
DGRP_513	M	31
DGRP_513	M	31
DGRP_513	M	24
DGRP_513	F	31
DGRP_513	F	31
DGRP_513	F	24
DGRP_513	M	42
DGRP_513	M	42
DGRP_513	M	17
DGRP_513	F	42
DGRP_513	F	42
DGRP_513	M	24
DGRP_513	M	14
DGRP_513	F	24
DGRP_513	F	24
DGRP_513	M	38
DGRP_513	M	28
DGRP_513	M	26
DGRP_513	F	45
DGRP_513	F	45
DGRP_513	F	42
DGRP_513	M	35
DGRP_513	M	28
DGRP_513	M	28
DGRP_513	F	39
DGRP_513	F	35
DGRP_513	F	21
DGRP_513	M	28
DGRP_513	M	21
DGRP_513	M	21
DGRP_513	F	31
DGRP_513	F	9
DGRP_513	F	7
DGRP_513	M	25
DGRP_513	M	16
DGRP_513	M	9
DGRP_513	F	32
DGRP_513	F	28
DGRP_513	F	28
DGRP_513	M	28
DGRP_513	M	25
DGRP_513	F	28
DGRP_513	F	28
DGRP_513	F	21
DGRP_513	M	28
DGRP_513	M	28
DGRP_513	M	4
DGRP_513	F	42
DGRP_513	F	21
DGRP_513	M	35
DGRP_513	M	23
DGRP_513	M	16
DGRP_513	F	35
DGRP_513	F	35
DGRP_513	F	35
DGRP_517	F	11
DGRP_517	F	35
DGRP_517	F	42
DGRP_517	M	28
DGRP_517	M	32
DGRP_517	F	25
DGRP_517	F	37
DGRP_517	F	39
DGRP_517	M	21
DGRP_517	M	25
DGRP_517	F	42
DGRP_517	F	43
DGRP_517	F	49
DGRP_517	M	35
DGRP_517	M	35
DGRP_517	F	35
DGRP_517	F	42
DGRP_517	F	46
DGRP_517	M	28
DGRP_517	M	28
DGRP_517	F	28
DGRP_517	F	39
DGRP_517	F	42
DGRP_517	M	14
DGRP_517	M	32
DGRP_517	F	42
DGRP_517	F	42
DGRP_517	M	28
DGRP_517	M	28
DGRP_517	M	35
DGRP_517	F	32
DGRP_517	F	42
DGRP_517	F	45
DGRP_517	M	28
DGRP_517	M	32
DGRP_517	M	42
DGRP_517	F	43
DGRP_517	F	43
DGRP_517	F	43
DGRP_517	M	18
DGRP_517	M	22
DGRP_517	F	18
DGRP_517	F	35
DGRP_517	F	42
DGRP_517	M	14
DGRP_517	M	30
DGRP_517	M	32
DGRP_517	F	44
DGRP_517	F	49
DGRP_517	F	49
DGRP_517	M	35
DGRP_517	M	42
DGRP_517	M	42
DGRP_517	F	18
DGRP_517	F	49
DGRP_517	M	35
DGRP_517	M	43
DGRP_517	M	43
DGRP_517	F	44
DGRP_517	F	42
DGRP_517	F	38
DGRP_517	M	42
DGRP_517	M	35
DGRP_517	M	14
DGRP_517	F	49
DGRP_517	F	35
DGRP_517	F	35
DGRP_517	M	32
DGRP_517	M	30
DGRP_517	M	28
DGRP_517	F	42
DGRP_517	F	39
DGRP_517	F	23
DGRP_517	M	42
DGRP_517	M	39
DGRP_517	M	28
DGRP_517	F	49
DGRP_517	F	35
DGRP_517	F	28
DGRP_517	M	24
DGRP_517	M	14
DGRP_517	M	8
DGRP_517	F	37
DGRP_517	F	35
DGRP_517	F	8
DGRP_517	M	37
DGRP_517	M	35
DGRP_517	M	31
DGRP_517	F	49
DGRP_517	F	49
DGRP_517	M	35
DGRP_517	M	31
DGRP_517	M	8
DGRP_517	F	49
DGRP_517	F	44
DGRP_517	F	16
DGRP_517	M	46
DGRP_517	M	35
DGRP_517	M	32
DGRP_517	F	53
DGRP_517	F	43
DGRP_517	F	43
DGRP_517	M	35
DGRP_517	M	32
DGRP_517	M	28
DGRP_517	F	49
DGRP_517	F	42
DGRP_517	F	38
DGRP_517	M	38
DGRP_517	M	38
DGRP_517	M	28
DGRP_517	F	46
DGRP_517	F	39
DGRP_517	F	35
DGRP_517	M	35
DGRP_517	M	35
DGRP_517	M	31
DGRP_517	F	39
DGRP_517	F	25
DGRP_517	F	18
DGRP_517	M	32
DGRP_517	M	9
DGRP_517	M	4
DGRP_517	F	46
DGRP_517	F	44
DGRP_517	F	37
DGRP_517	M	45
DGRP_517	M	28
DGRP_517	M	25
DGRP_530	M	31
DGRP_530	M	28
DGRP_530	M	28
DGRP_530	F	31
DGRP_530	F	26
DGRP_530	F	24
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	M	31
DGRP_530	F	38
DGRP_530	F	34
DGRP_530	F	24
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	F	42
DGRP_530	F	38
DGRP_530	F	27
DGRP_530	M	33
DGRP_530	M	13
DGRP_530	F	28
DGRP_530	F	26
DGRP_530	F	24
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	F	38
DGRP_530	F	25
DGRP_530	F	3
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	F	34
DGRP_530	M	40
DGRP_530	M	33
DGRP_530	M	31
DGRP_530	F	38
DGRP_530	F	33
DGRP_530	F	31
DGRP_530	M	45
DGRP_530	M	42
DGRP_530	M	38
DGRP_530	F	34
DGRP_530	F	34
DGRP_530	F	34
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	F	31
DGRP_530	M	41
DGRP_530	M	38
DGRP_530	M	17
DGRP_530	F	42
DGRP_530	F	39
DGRP_530	M	33
DGRP_530	M	31
DGRP_530	M	31
DGRP_530	F	45
DGRP_530	F	39
DGRP_530	F	39
DGRP_530	M	31
DGRP_530	M	31
DGRP_530	M	10
DGRP_530	F	38
DGRP_530	F	35
DGRP_530	F	32
DGRP_530	M	40
DGRP_530	M	40
DGRP_530	M	38
DGRP_530	F	40
DGRP_530	F	38
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	F	31
DGRP_530	F	27
DGRP_530	F	24
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	F	38
DGRP_530	F	31
DGRP_530	F	3
DGRP_530	M	38
DGRP_530	M	31
DGRP_530	M	17
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	M	45
DGRP_530	M	39
DGRP_530	M	35
DGRP_530	F	39
DGRP_530	F	38
DGRP_530	F	24
DGRP_530	M	45
DGRP_530	M	45
DGRP_530	M	42
DGRP_530	F	38
DGRP_530	F	31
DGRP_530	F	27
DGRP_530	M	42
DGRP_530	M	42
DGRP_530	M	40
DGRP_530	F	40
DGRP_530	F	39
DGRP_530	M	35
DGRP_530	M	35
DGRP_530	M	26
DGRP_530	F	32
DGRP_530	F	18
DGRP_530	M	41
DGRP_530	M	24
DGRP_530	M	10
DGRP_530	F	40
DGRP_530	F	38
DGRP_530	F	24
DGRP_530	M	31
DGRP_530	M	24
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	F	35
DGRP_530	M	38
DGRP_530	M	38
DGRP_530	M	25
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	F	38
DGRP_530	M	38
DGRP_530	M	35
DGRP_530	M	31
DGRP_530	F	45
DGRP_530	F	38
DGRP_530	F	38
DGRP_531	M	35
DGRP_531	M	35
DGRP_531	M	33
DGRP_531	F	35
DGRP_531	F	28
DGRP_531	F	27
DGRP_531	M	41
DGRP_531	M	38
DGRP_531	M	35
DGRP_531	F	35
DGRP_531	F	28
DGRP_531	F	24
DGRP_531	M	38
DGRP_531	M	32
DGRP_531	F	38
DGRP_531	F	31
DGRP_531	M	38
DGRP_531	M	31
DGRP_531	M	31
DGRP_531	F	24
DGRP_531	F	21
DGRP_531	F	21
DGRP_531	M	35
DGRP_531	M	28
DGRP_531	M	28
DGRP_531	F	32
DGRP_531	F	28
DGRP_531	F	28
DGRP_531	M	38
DGRP_531	M	32
DGRP_531	M	24
DGRP_531	F	38
DGRP_531	F	26
DGRP_531	M	52
DGRP_531	M	38
DGRP_531	M	17
DGRP_531	F	38
DGRP_531	F	33
DGRP_531	F	17
DGRP_531	M	38
DGRP_531	M	38
DGRP_531	M	32
DGRP_531	F	32
DGRP_531	F	28
DGRP_531	F	25
DGRP_531	M	38
DGRP_531	M	33
DGRP_531	M	33
DGRP_531	F	33
DGRP_531	F	31
DGRP_531	F	11
DGRP_531	M	45
DGRP_531	M	45
DGRP_531	M	26
DGRP_531	F	38
DGRP_531	F	34
DGRP_531	F	12
DGRP_531	M	38
DGRP_531	M	35
DGRP_531	F	38
DGRP_531	F	38
DGRP_531	F	14
DGRP_531	M	28
DGRP_531	M	25
DGRP_531	M	5
DGRP_531	F	35
DGRP_531	F	31
DGRP_531	F	26
DGRP_531	M	40
DGRP_531	M	40
DGRP_531	M	31
DGRP_531	F	34
DGRP_531	F	34
DGRP_531	F	5
DGRP_531	M	31
DGRP_531	M	31
DGRP_531	M	31
DGRP_531	F	40
DGRP_531	F	33
DGRP_531	F	5
DGRP_531	M	35
DGRP_531	M	35
DGRP_531	M	32
DGRP_531	F	31
DGRP_531	F	31
DGRP_531	F	6
DGRP_531	M	35
DGRP_531	M	33
DGRP_531	M	3
DGRP_531	F	35
DGRP_531	F	33
DGRP_531	F	4
DGRP_531	M	32
DGRP_531	M	28
DGRP_531	M	25
DGRP_531	F	35
DGRP_531	F	21
DGRP_531	F	21
DGRP_531	M	24
DGRP_531	M	24
DGRP_531	M	10
DGRP_531	F	45
DGRP_531	F	31
DGRP_531	M	35
DGRP_531	M	31
DGRP_531	M	31
DGRP_531	F	49
DGRP_531	F	31
DGRP_531	F	3
DGRP_531	M	33
DGRP_531	M	28
DGRP_531	M	28
DGRP_531	F	35
DGRP_531	F	24
DGRP_531	F	3
DGRP_531	M	45
DGRP_531	M	28
DGRP_531	M	24
DGRP_531	F	17
DGRP_531	F	3
DGRP_531	F	3
DGRP_531	M	45
DGRP_531	M	24
DGRP_531	M	21
DGRP_531	F	42
DGRP_531	F	38
DGRP_531	F	28
DGRP_531	M	42
DGRP_531	M	35
DGRP_531	M	14
DGRP_531	F	45
DGRP_531	F	31
DGRP_531	F	28
DGRP_531	M	35
DGRP_531	M	24
DGRP_531	M	24
DGRP_531	F	45
DGRP_531	F	10
DGRP_531	F	3
DGRP_535	M	21
DGRP_535	M	17
DGRP_535	M	17
DGRP_535	F	31
DGRP_535	F	31
DGRP_535	F	20
DGRP_535	M	38
DGRP_535	M	21
DGRP_535	M	21
DGRP_535	F	38
DGRP_535	F	31
DGRP_535	F	3
DGRP_535	M	28
DGRP_535	M	21
DGRP_535	M	12
DGRP_535	F	33
DGRP_535	F	31
DGRP_535	F	26
DGRP_535	M	26
DGRP_535	M	24
DGRP_535	M	17
DGRP_535	F	27
DGRP_535	F	27
DGRP_535	F	26
DGRP_535	M	31
DGRP_535	M	12
DGRP_535	M	3
DGRP_535	F	38
DGRP_535	F	31
DGRP_535	F	28
DGRP_535	M	24
DGRP_535	M	21
DGRP_535	M	17
DGRP_535	F	31
DGRP_535	F	10
DGRP_535	F	4
DGRP_535	M	28
DGRP_535	M	24
DGRP_535	M	17
DGRP_535	F	45
DGRP_535	F	34
DGRP_535	F	21
DGRP_535	M	24
DGRP_535	M	17
DGRP_535	M	17
DGRP_535	F	19
DGRP_535	F	3
DGRP_535	F	3
DGRP_535	M	31
DGRP_535	M	31
DGRP_535	M	17
DGRP_535	F	31
DGRP_535	F	31
DGRP_535	F	31
DGRP_535	M	26
DGRP_535	M	24
DGRP_535	M	17
DGRP_535	F	38
DGRP_535	F	31
DGRP_535	F	31
DGRP_535	M	24
DGRP_535	M	21
DGRP_535	M	17
DGRP_535	F	31
DGRP_535	F	17
DGRP_535	M	21
DGRP_535	M	3
DGRP_535	F	7
DGRP_535	F	3
DGRP_535	M	42
DGRP_535	M	26
DGRP_535	M	3
DGRP_535	F	10
DGRP_535	F	10
DGRP_535	F	7
DGRP_535	M	24
DGRP_535	M	21
DGRP_535	M	19
DGRP_535	F	31
DGRP_535	F	17
DGRP_535	F	10
DGRP_535	M	26
DGRP_535	M	21
DGRP_535	M	12
DGRP_535	F	38
DGRP_535	F	31
DGRP_535	F	24
DGRP_535	M	31
DGRP_535	M	17
DGRP_535	M	17
DGRP_535	F	39
DGRP_535	F	31
DGRP_535	F	7
DGRP_535	M	24
DGRP_535	M	17
DGRP_535	F	28
DGRP_535	F	10
DGRP_535	F	4
DGRP_535	M	28
DGRP_535	M	26
DGRP_535	M	12
DGRP_535	F	31
DGRP_535	F	31
DGRP_535	F	14
DGRP_535	M	26
DGRP_535	M	26
DGRP_535	M	17
DGRP_535	F	40
DGRP_535	F	31
DGRP_535	F	10
DGRP_535	M	26
DGRP_535	M	26
DGRP_535	M	17
DGRP_535	F	38
DGRP_535	F	32
DGRP_535	M	17
DGRP_535	M	17
DGRP_535	F	35
DGRP_535	F	35
DGRP_535	F	31
DGRP_535	M	26
DGRP_535	M	21
DGRP_535	F	26
DGRP_535	F	21
DGRP_535	F	3
DGRP_535	M	27
DGRP_535	M	12
DGRP_535	F	35
DGRP_535	F	10
DGRP_535	M	31
DGRP_535	M	10
DGRP_535	F	31
DGRP_535	F	31
DGRP_555	F	25
DGRP_555	F	25
DGRP_555	F	32
DGRP_555	M	28
DGRP_555	M	35
DGRP_555	M	35
DGRP_555	F	18
DGRP_555	F	28
DGRP_555	F	35
DGRP_555	M	30
DGRP_555	M	35
DGRP_555	M	35
DGRP_555	F	21
DGRP_555	F	25
DGRP_555	F	42
DGRP_555	M	18
DGRP_555	M	21
DGRP_555	M	28
DGRP_555	F	25
DGRP_555	F	28
DGRP_555	F	35
DGRP_555	M	21
DGRP_555	M	35
DGRP_555	F	17
DGRP_555	F	36
DGRP_555	M	14
DGRP_555	M	28
DGRP_555	F	21
DGRP_555	F	25
DGRP_555	F	29
DGRP_555	M	21
DGRP_555	M	35
DGRP_555	F	36
DGRP_555	F	37
DGRP_555	F	39
DGRP_555	M	32
DGRP_555	M	35
DGRP_555	F	16
DGRP_555	F	37
DGRP_555	F	39
DGRP_555	M	14
DGRP_555	M	16
DGRP_555	M	25
DGRP_555	F	32
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	M	35
DGRP_555	M	42
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	M	35
DGRP_555	M	35
DGRP_555	M	39
DGRP_555	F	30
DGRP_555	F	35
DGRP_555	M	35
DGRP_555	M	35
DGRP_555	M	35
DGRP_555	F	14
DGRP_555	F	21
DGRP_555	F	23
DGRP_555	M	28
DGRP_555	M	35
DGRP_555	M	38
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	F	32
DGRP_555	M	36
DGRP_555	M	31
DGRP_555	M	30
DGRP_555	F	28
DGRP_555	F	28
DGRP_555	F	21
DGRP_555	M	32
DGRP_555	M	32
DGRP_555	M	24
DGRP_555	F	35
DGRP_555	F	30
DGRP_555	M	35
DGRP_555	M	30
DGRP_555	M	4
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	M	35
DGRP_555	M	29
DGRP_555	M	21
DGRP_555	F	24
DGRP_555	F	22
DGRP_555	F	18
DGRP_555	M	35
DGRP_555	M	18
DGRP_555	M	17
DGRP_555	F	35
DGRP_555	F	32
DGRP_555	F	7
DGRP_555	M	36
DGRP_555	M	28
DGRP_555	M	28
DGRP_555	F	31
DGRP_555	F	28
DGRP_555	F	28
DGRP_555	M	36
DGRP_555	M	30
DGRP_555	M	28
DGRP_555	F	35
DGRP_555	F	28
DGRP_555	F	23
DGRP_555	M	32
DGRP_555	M	31
DGRP_555	M	28
DGRP_555	F	39
DGRP_555	F	35
DGRP_555	F	32
DGRP_555	M	30
DGRP_555	M	28
DGRP_555	M	28
DGRP_555	F	35
DGRP_555	F	35
DGRP_555	F	32
DGRP_555	M	39
DGRP_555	M	31
DGRP_555	M	22
DGRP_555	F	31
DGRP_555	F	30
DGRP_555	F	23
DGRP_555	M	32
DGRP_555	M	31
DGRP_555	M	28
DGRP_563	M	45
DGRP_563	M	42
DGRP_563	F	17
DGRP_563	F	14
DGRP_563	F	10
DGRP_563	M	38
DGRP_563	M	38
DGRP_563	M	38
DGRP_563	F	31
DGRP_563	F	24
DGRP_563	F	21
DGRP_563	M	38
DGRP_563	M	38
DGRP_563	F	14
DGRP_563	F	12
DGRP_563	F	3
DGRP_563	M	33
DGRP_563	M	33
DGRP_563	F	38
DGRP_563	F	33
DGRP_563	F	31
DGRP_563	M	38
DGRP_563	M	3
DGRP_563	F	33
DGRP_563	F	33
DGRP_563	F	32
DGRP_563	M	38
DGRP_563	M	33
DGRP_563	M	3
DGRP_563	F	26
DGRP_563	F	3
DGRP_563	M	31
DGRP_563	M	31
DGRP_563	M	24
DGRP_563	F	24
DGRP_563	F	24
DGRP_563	F	17
DGRP_563	M	38
DGRP_563	M	34
DGRP_563	M	26
DGRP_563	F	34
DGRP_563	F	13
DGRP_563	F	3
DGRP_563	M	35
DGRP_563	M	21
DGRP_563	F	35
DGRP_563	F	33
DGRP_563	F	21
DGRP_563	M	38
DGRP_563	M	31
DGRP_563	M	7
DGRP_563	F	33
DGRP_563	F	18
DGRP_563	F	3
DGRP_563	M	40
DGRP_563	M	18
DGRP_563	M	10
DGRP_563	F	28
DGRP_563	F	21
DGRP_563	F	3
DGRP_563	M	31
DGRP_563	M	3
DGRP_563	F	27
DGRP_563	F	3
DGRP_563	M	45
DGRP_563	M	40
DGRP_563	M	31
DGRP_563	F	4
DGRP_563	F	4
DGRP_563	F	3
DGRP_563	M	38
DGRP_563	M	7
DGRP_563	F	45
DGRP_563	F	38
DGRP_563	F	10
DGRP_563	M	40
DGRP_563	M	38
DGRP_563	M	31
DGRP_563	F	31
DGRP_563	F	31
DGRP_563	F	3
DGRP_563	M	38
DGRP_563	M	26
DGRP_563	M	10
DGRP_563	F	24
DGRP_563	F	24
DGRP_563	F	21
DGRP_563	M	40
DGRP_563	M	40
DGRP_563	M	38
DGRP_563	F	40
DGRP_563	F	31
DGRP_563	F	31
DGRP_563	M	45
DGRP_563	M	31
DGRP_563	M	7
DGRP_563	F	31
DGRP_563	F	31
DGRP_563	F	25
DGRP_563	M	45
DGRP_563	M	40
DGRP_563	M	38
DGRP_563	F	17
DGRP_563	F	12
DGRP_563	F	10
DGRP_563	M	38
DGRP_563	M	26
DGRP_563	F	31
DGRP_563	F	31
